Time, Thermistor A
98.094,21.89261729
98.5,21.89261729
99.016,21.89261729
99.594,21.89261729
100,21.89261729
100.516,21.89261729
101.016,21.89261729
101.594,21.89261729
102.016,21.89261729
102.516,21.89261729
103.016,21.89261729
103.5,21.89261729
104.016,21.89261729
104.516,21.87083969
105.016,21.87083969
105.516,21.87083969
106.016,21.87083969
106.516,21.87083969
107,21.87083969
107.516,21.84904347
108.016,21.87083969
108.516,21.87083969
109.032,21.87083969
109.516,21.84904347
110.016,21.87083969
110.516,21.87083969
111.016,21.84904347
111.516,21.87083969
112.016,21.87083969
112.532,21.87083969
113.016,21.84904347
113.516,21.87083969
114.032,21.84904347
114.532,21.84904347
115.016,21.84904347
115.516,21.84904347
116.032,21.84904347
116.532,21.82722862
117.016,21.82722862
117.532,21.84904347
118.032,21.82722862
118.532,21.82722862
119.016,21.82722862
119.532,21.82722862
120.032,21.82722862
120.532,21.82722862
121.032,21.82722862
121.532,21.82722862
122.032,21.82722862
122.547,21.82722862
123.032,21.84904347
123.532,21.84904347
124.032,21.84904347
124.547,21.84904347
125.032,21.84904347
125.532,21.84904347
126.047,21.84904347
126.532,21.84904347
127.032,21.84904347
127.532,21.82722862
128.047,21.82722862
128.532,21.82722862
129.032,21.82722862
129.547,21.82722862
130.047,21.84904347
130.532,21.82722862
131.032,21.9361168
131.547,23.2491912
132.047,25.1205903
132.532,25.85919182
133.047,26.17474526
133.547,26.37692684
134.047,26.37692684
134.547,26.43179882
135.047,26.46831675
135.547,26.45006411
136.047,26.41352086
136.547,26.37692684
137.047,26.30358587
137.547,26.28521865
138.063,26.32194028
138.547,26.32194028
139.047,26.32194028
139.547,26.30358587
140.063,26.30358587
140.547,26.30358587
141.047,26.30358587
141.563,26.30358587
142.047,26.30358587
142.547,26.30358587
143.063,26.30358587
143.563,26.30358587
144.047,26.30358587
144.547,26.30358587
145.063,26.28521865
145.563,26.30358587
146.047,26.28521865
146.563,26.28521865
147.063,26.28521865
147.563,26.28521865
148.047,26.28521865
148.563,26.28521865
149.063,26.28521865
149.563,26.28521865
150.063,26.28521865
150.563,26.28521865
151.063,26.2668386
151.563,26.28521865
152.063,26.28521865
152.563,26.28521865
153.063,26.2668386
153.579,26.28521865
154.063,26.28521865
154.563,26.2668386
155.079,26.2668386
155.579,26.28521865
156.063,26.28521865
156.563,26.2668386
157.079,26.2668386
157.579,26.2668386
158.063,26.2668386
158.579,26.2668386
159.079,26.2668386
159.579,26.2668386
160.063,26.2668386
160.579,26.2668386
161.079,26.24844571
161.563,26.2668386
162.079,26.2668386
162.579,26.24844571
163.079,26.2668386
163.579,26.2668386
164.079,26.2668386
164.579,26.2668386
165.079,26.24844571
165.579,26.24844571
166.079,26.24844571
166.579,26.24844571
167.094,26.24844571
167.579,26.24844571
168.079,26.24844571
168.579,26.24844571
169.094,26.24844571
169.579,26.24844571
170.079,26.24844571
170.594,26.24844571
171.094,26.24844571
171.579,26.23003995
172.079,26.24844571
172.594,26.23003995
173.094,26.23003995
173.579,26.24844571
174.094,26.23003995
174.594,26.23003995
175.094,26.23003995
175.594,26.23003995
176.094,26.23003995
176.594,26.23003995
177.079,26.23003995
177.594,26.23003995
178.094,26.23003995
178.594,26.2116213
178.985,26.2116213
179.594,26.2116213
180,26.2116213
180.594,26.19318974
181.094,26.2116213
181.594,26.2116213
182.094,26.2116213
182.5,26.2116213
183.094,26.19318974
183.594,26.2116213
184,26.19318974
184.5,26.19318974
185.094,26.19318974
185.594,26.19318974
186,26.19318974
186.516,26.19318974
187.094,26.17474526
187.5,26.19318974
188.016,26.19318974
188.5,26.19318974
189.094,26.17474526
189.5,26.19318974
190.11,26.19318974
190.5,26.19318974
191,26.17474526
191.516,26.17474526
192.016,26.17474526
192.5,26.17474526
193.016,26.17474526
193.516,26.17474526
194.016,26.17474526
194.5,26.17474526
195.016,26.17474526
195.516,26.17474526
196.016,26.17474526
196.516,26.17474526
197.016,26.17474526
197.516,26.17474526
198.016,26.17474526
198.516,26.17474526
199.016,26.15628783
199.516,26.17474526
200.032,26.17474526
200.516,26.17474526
201.016,26.15628783
201.532,26.15628783
202.032,26.15628783
202.516,26.15628783
203.016,26.15628783
203.532,26.17474526
204.032,26.15628783
204.516,26.15628783
205.032,26.15628783
205.532,26.15628783
206.032,26.15628783
206.516,26.15628783
207.032,26.15628783
207.532,26.15628783
208.016,26.17474526
208.532,26.15628783
209.032,26.15628783
209.532,26.15628783
210.016,26.15628783
210.532,26.15628783
211.032,26.15628783
211.532,26.15628783
212.032,26.15628783
212.532,26.15628783
213.032,26.15628783
213.547,26.15628783
214.032,26.13781744
214.532,26.13781744
215.032,26.13781744
215.547,26.13781744
216.032,26.13781744
216.532,26.13781744
217.047,26.13781744
217.547,26.13781744
218.032,26.13781744
218.532,26.13781744
219.047,26.13781744
219.547,26.13781744
220.032,26.13781744
220.547,26.13781744
221.047,26.13781744
221.532,26.13781744
222.047,26.13781744
222.547,26.11933405
223.047,26.11933405
223.547,26.13781744
224.047,26.13781744
224.547,26.11933405
225.047,26.11933405
225.547,26.11933405
226.047,26.11933405
226.547,26.11933405
227.047,26.13781744
227.547,26.11933405
228.047,26.11933405
228.547,26.10083766
229.063,26.11933405
229.547,26.10083766
230.047,26.11933405
230.547,26.10083766
231.063,26.10083766
231.547,26.10083766
232.047,26.10083766
232.563,26.10083766
233.063,26.10083766
233.547,26.10083766
234.063,26.10083766
234.563,26.10083766
235.063,26.10083766
235.547,26.10083766
236.063,26.10083766
236.563,26.10083766
237.063,26.10083766
237.563,26.10083766
238.063,26.10083766
238.563,26.10083766
239.063,26.08232825
239.563,26.10083766
240.063,26.08232825
240.563,26.08232825
241.063,26.08232825
241.563,26.08232825
242.063,26.08232825
242.579,26.08232825
243.063,26.08232825
243.563,26.08232825
244.063,26.08232825
244.579,26.08232825
245.063,26.08232825
245.563,26.08232825
246.079,26.06380578
246.579,26.06380578
247.063,26.06380578
247.563,26.06380578
248.079,26.06380578
248.579,26.06380578
249.063,26.06380578
249.579,26.06380578
250.079,26.06380578
250.579,26.06380578
251.063,26.06380578
251.579,26.06380578
252.079,26.06380578
252.579,26.06380578
253.079,26.06380578
253.579,26.06380578
254.079,26.06380578
254.594,26.06380578
255.079,26.06380578
255.579,26.06380578
256.079,26.06380578
256.579,26.06380578
257.079,26.08232825
257.579,26.06380578
258.094,26.06380578
258.579,26.06380578
259.079,26.06380578
259.579,26.06380578
260.094,26.06380578
260.579,26.04527025
261.079,26.04527025
261.594,26.04527025
262.094,26.06380578
262.579,26.06380578
263.094,26.06380578
263.594,26.06380578
264.094,26.06380578
264.579,26.06380578
265.094,26.04527025
265.594,26.06380578
266.094,26.06380578
266.594,26.06380578
267.094,26.04527025
267.594,26.04527025
268.094,26.02672164
268.594,26.04527025
269.094,26.04527025
269.594,26.02672164
270.11,26.04527025
270.5,26.04527025
271.094,26.04527025
271.594,26.04527025
272,26.02672164
272.594,26.02672164
273.094,26.02672164
273.5,26.02672164
274,26.02672164
274.594,26.00815991
275,26.02672164
275.516,26.00815991
276.094,25.98958506
276.594,25.98958506
277,25.98958506
277.516,25.98958506
278.094,26.00815991
278.5,26.00815991
279.016,26.00815991
279.516,26.00815991
280.094,26.00815991
280.5,26.00815991
281.016,26.00815991
281.516,26.02672164
282,26.00815991
282.516,26.00815991
283.016,26.02672164
283.5,26.02672164
284.016,26.02672164
284.61,26.02672164
285.016,26.02672164
285.5,26.02672164
286.016,26.02672164
286.516,26.02672164
287.016,26.02672164
287.516,26.02672164
288.016,26.02672164
288.516,26.02672164
289.016,26.02672164
289.516,26.02672164
290.016,26.02672164
290.516,26.02672164
291.032,26.02672164
291.516,26.02672164
292.016,26.02672164
292.532,26.00815991
293.032,26.02672164
293.516,26.02672164
294.016,26.00815991
294.532,26.00815991
295.032,25.98958506
295.516,25.98958506
296.032,26.00815991
296.532,25.98958506
297.032,26.00815991
297.516,25.98958506
298.032,25.98958506
298.532,25.98958506
299.032,25.98958506
299.532,25.98958506
300.032,25.97099706
300.532,25.97099706
301.032,25.98958506
301.532,25.97099706
302.032,25.97099706
302.532,25.97099706
303.032,25.9523959
303.532,25.9523959
304.032,25.97099706
304.547,25.7469081
305.032,25.78438945
305.532,25.8218173
306.032,25.87785914
306.547,25.89651318
307.032,25.89651318
307.532,25.87785914
308.047,25.87785914
308.547,25.87785914
309.032,25.89651318
309.532,25.91515398
310.047,25.93378154
310.547,25.93378154
311.032,25.97099706
311.547,25.9523959
312.047,25.9523959
312.547,25.9523959
313.047,25.9523959
313.547,25.9523959
314.047,25.97099706
314.547,25.9523959
315.047,25.9523959
315.547,25.9523959
316.047,25.97099706
316.563,25.9523959
317.047,25.9523959
317.547,25.9523959
318.047,25.9523959
318.563,25.9523959
319.047,25.9523959
319.547,25.57757548
320.063,24.96646767
320.547,24.4985525
321.047,24.24153771
321.547,24.02205686
322.063,23.55703877
322.547,23.63851482
323.047,24.67500803
323.563,25.35008143
324.063,25.558693
324.547,25.63414138
325.063,25.67178423
325.563,25.65296957
326.063,25.65296957
326.547,25.67178423
327.063,25.6905854
327.563,25.70937308
328.063,25.6905854
328.563,25.70937308
329.063,25.70937308
329.563,25.72814731
330.063,25.7469081
330.563,25.78438945
