Time, Thermistor A
52.547,21.65203434
53.063,21.6300501
53.547,21.65203434
54.047,21.6300501
54.547,21.65203434
55.063,21.65203434
55.547,21.65203434
56.047,21.65203434
56.563,21.65203434
56.953,21.65203434
57.547,21.65203434
58.047,21.6300501
58.563,21.65203434
59.063,21.65203434
59.547,21.6300501
60.063,21.65203434
60.563,21.65203434
61.047,21.65203434
61.563,21.65203434
62.063,21.65203434
62.563,21.60804686
63.047,21.51984321
63.563,21.5419228
64.063,21.58602458
64.563,21.6300501
65.063,21.65203434
65.563,21.6300501
66.063,21.6300501
66.563,21.6300501
67.063,21.60804686
67.563,21.5419228
68.063,21.47562646
68.453,21.45348923
69.063,21.47562646
69.563,21.51984321
70.063,21.58602458
70.469,21.60804686
71.063,21.65203434
71.563,21.67399962
71.969,21.67399962
72.469,21.69594597
73.063,21.69594597
73.469,21.69594597
73.985,21.69594597
74.469,21.69594597
75.063,21.69594597
75.469,21.69594597
75.985,21.69594597
76.469,21.69594597
76.969,21.69594597
77.485,21.69594597
77.985,21.67399962
78.563,21.69594597
78.985,21.69594597
79.485,21.69594597
79.985,21.69594597
80.469,21.69594597
80.985,21.69594597
81.485,21.69594597
81.985,21.69594597
82.485,21.69594597
82.985,21.69594597
83.485,21.69594597
83.985,21.69594597
84.485,21.69594597
84.985,21.69594597
85.485,21.67399962
85.985,21.67399962
86.485,21.6300501
86.985,21.56398324
87.485,21.60804686
87.985,21.6300501
88.485,21.65203434
88.985,21.65203434
89.5,21.6300501
89.985,21.6300501
90.485,21.6300501
91,21.6300501
91.5,21.58602458
91.985,21.58602458
92.485,21.5419228
93,21.56398324
93.5,21.56398324
93.985,21.60804686
94.5,21.60804686
95,21.6300501
95.5,21.6300501
95.985,21.6300501
96.5,21.6300501
97,21.6300501
97.5,21.65203434
98,21.65203434
98.5,21.6300501
99,21.65203434
99.5,21.65203434
100,21.65203434
100.5,21.67399962
101,21.65203434
101.516,21.65203434
102,21.65203434
102.5,21.6300501
103.016,21.6300501
103.516,21.6300501
104,21.65203434
104.5,21.65203434
105.016,21.6300501
105.5,21.60804686
106,21.6300501
106.516,21.6300501
107.016,21.65203434
107.5,21.65203434
108,21.6300501
108.516,21.6300501
109.016,21.6300501
109.5,21.6300501
110.016,21.65203434
110.516,21.65203434
111.016,21.65203434
111.516,21.65203434
112.016,21.6300501
112.516,21.6300501
113.016,21.6300501
113.516,21.65203434
114.016,21.67399962
114.516,21.65203434
115.031,21.65203434
115.516,21.67399962
116.016,21.65203434
116.516,21.67399962
117.031,21.67399962
117.516,21.67399962
118.016,21.67399962
118.531,21.67399962
119.031,21.67399962
119.516,21.67399962
120.016,21.69594597
120.531,21.69594597
121.016,21.69594597
121.516,21.69594597
122.031,21.69594597
122.531,21.69594597
123.016,21.69594597
123.531,21.69594597
124.031,21.69594597
124.531,21.71787343
125.016,21.69594597
125.531,21.71787343
126.031,21.71787343
126.531,21.69594597
127.031,21.69594597
127.531,21.71787343
128.031,21.71787343
128.531,21.71787343
129.031,21.71787343
129.531,21.71787343
130.031,21.76167182
130.547,21.80539508
131.031,22.00122736
131.531,22.19556888
132.047,22.23855591
132.547,22.26002236
133.031,22.21707143
133.531,22.23855591
134.047,22.15250944
134.547,22.28147081
135.031,22.40978529
135.547,22.68561418
136.047,22.62222429
136.547,22.89579007
137.031,22.87484972
137.547,22.91671336
138.047,22.97938121
138.531,23.18717794
139.047,23.31105551
139.547,23.47530473
140.047,24.02205686
140.531,24.24153771
141.047,24.12205135
141.547,24.06210098
142.047,24.14200402
142.547,24.20177007
143.047,23.90155157
143.547,23.71973466
144.063,23.59780893
144.547,23.53662951
145.047,23.47530473
145.547,23.47530473
146.063,23.88141269
146.547,23.82090183
147.047,23.63851482
147.563,23.4548307
148.063,23.35221603
148.547,23.26982915
149.047,23.14575263
149.563,23.18717794
150.063,23.69945363
150.547,24.08209985
151.063,24.40000151
151.563,24.55750417
152.063,24.73356153
152.563,24.90843604
153.063,25.02437043
153.563,25.10137469
154.047,25.27380817
154.563,25.44511113
155.063,25.53979688
155.563,25.65296957
156.063,25.6905854
156.563,25.70937308
157.063,25.70937308
157.563,25.72814731
158.063,25.6905854
158.563,25.67178423
159.063,25.65296957
159.469,25.67178423
160.063,25.6905854
160.563,25.70937308
161.063,25.80311005
161.469,25.84051122
162.063,25.89651318
162.563,25.93378154
162.969,25.9523959
163.469,25.97099706
164.063,25.98958506
164.469,26.02672164
164.985,26.06380578
165.469,26.10083766
166.063,26.11933405
166.469,26.11933405
166.985,26.13781744
167.469,26.15628783
167.969,26.19318974
168.485,26.19318974
168.985,26.23003995
169.563,26.2668386
170.078,26.2668386
170.485,26.30358587
170.985,26.32194028
171.469,26.34028189
171.985,26.32194028
172.485,26.30358587
172.985,26.32194028
173.485,26.32194028
173.985,26.32194028
174.485,26.30358587
174.985,26.28521865
175.485,26.19318974
176.078,26.11933405
176.485,26.19318974
176.985,26.30358587
177.485,26.37692684
177.985,26.39523021
178.485,26.43179882
178.985,26.45006411
179.485,26.46831675
179.985,26.50478413
180.5,26.50478413
180.985,26.52299892
181.485,26.52299892
182,26.55939078
182.5,26.57756789
182.985,26.57756789
183.485,26.59573248
184,26.61388456
184.5,26.61388456
184.985,26.61388456
185.5,26.61388456
186,26.61388456
186.5,26.61388456
186.985,26.61388456
187.5,26.63202416
188,26.63202416
188.5,26.61388456
189,26.61388456
189.5,26.61388456
190,26.63202416
190.516,26.63202416
191,26.63202416
191.5,26.6501513
192,26.6501513
192.516,26.6501513
193,26.6501513
193.5,26.6501513
194.016,26.6501513
194.516,26.6501513
195,26.6501513
195.5,26.668266
196.016,26.668266
196.516,26.6501513
197,26.6501513
197.516,26.6501513
198.016,26.668266
198.5,26.6501513
199,26.6501513
199.516,26.6501513
200.016,26.6501513
200.5,26.6501513
201.016,26.6501513
201.516,26.6501513
202.016,26.6501513
202.516,26.6501513
203.016,26.6501513
203.516,26.63202416
204.016,26.63202416
204.516,26.6501513
205.016,26.6501513
205.516,26.63202416
206.031,26.63202416
206.516,26.63202416
207.016,26.63202416
207.516,26.63202416
208.031,26.61388456
208.516,26.63202416
209.016,26.63202416
209.531,26.63202416
210.031,26.63202416
210.516,26.63202416
211.031,26.61388456
211.531,26.61388456
212.031,26.61388456
212.516,26.61388456
213.031,26.61388456
213.531,26.59573248
214.016,26.59573248
214.531,26.59573248
215.031,26.59573248
215.531,26.59573248
216.016,26.55939078
216.531,26.52299892
217.031,26.43179882
217.531,26.39523021
218.031,26.37692684
218.531,26.32194028
219.031,26.13781744
219.531,26.19318974
220.031,26.24844571
220.531,26.34028189
221.031,26.37692684
221.547,26.39523021
222.031,26.39523021
222.531,26.39523021
223.047,26.35861074
223.547,26.34028189
224.031,26.30358587
224.531,26.2668386
225.047,26.23003995
225.547,26.19318974
226.031,26.19318974
226.547,26.15628783
227.047,26.13781744
227.547,26.15628783
228.031,26.19318974
228.547,26.2116213
229.047,26.19318974
229.547,26.23003995
230.047,26.30358587
230.547,26.35861074
231.047,26.37692684
231.563,26.37692684
232.047,26.34028189
232.547,26.30358587
233.047,26.2668386
233.547,26.24844571
234.047,26.24844571
234.547,26.19318974
235.063,26.17474526
235.547,26.17474526
236.047,26.13781744
236.547,26.11933405
237.063,26.15628783
237.547,26.2668386
238.047,26.37692684
238.563,26.46831675
239.063,26.50478413
239.547,26.54120113
240.047,26.55939078
240.563,26.54120113
241.063,26.54120113
241.547,26.52299892
242.063,26.52299892
242.563,26.50478413
243.063,26.48655675
243.563,26.48655675
244.063,26.45006411
244.563,26.45006411
245.063,26.48655675
245.563,26.52299892
245.969,26.55939078
246.563,26.55939078
247.063,26.55939078
247.563,26.55939078
248.063,26.54120113
248.453,26.54120113
248.953,26.54120113
249.563,26.52299892
250.047,26.52299892
250.563,26.52299892
251.063,26.52299892
251.563,26.52299892
252.047,26.52299892
252.563,26.50478413
253.063,26.50478413
253.563,26.52299892
254.063,26.52299892
254.563,26.54120113
255.063,26.54120113
255.453,26.54120113
256.063,26.54120113
256.563,26.52299892
257.063,26.50478413
257.453,26.50478413
258.063,26.48655675
258.563,26.46831675
258.969,26.45006411
259.469,26.45006411
260.063,26.43179882
260.563,26.41352086
260.985,26.39523021
261.563,26.34028189
261.969,26.30358587
262.469,26.28521865
262.985,26.2668386
263.563,26.32194028
263.969,26.32194028
264.485,26.34028189
264.985,26.34028189
265.563,26.37692684
265.969,26.37692684
266.485,26.39523021
266.985,26.41352086
267.469,26.41352086
267.985,26.37692684
268.485,26.32194028
268.969,26.28521865
269.469,26.23003995
269.985,26.15628783
270.485,26.06380578
270.969,26.00815991
271.485,25.87785914
271.985,25.85919182
272.485,26.04527025
272.985,26.19318974
273.485,26.23003995
273.985,26.24844571
274.485,26.23003995
274.985,26.2116213
275.485,26.2116213
275.985,26.19318974
276.5,26.23003995
276.985,26.28521865
277.485,26.30358587
277.985,26.30358587
278.5,26.28521865
278.985,26.2668386
279.485,26.30358587
280,26.30358587
280.5,26.35861074
280.985,26.39523021
281.5,26.43179882
282,26.43179882
282.5,26.43179882
282.985,26.45006411
283.5,26.43179882
284,26.45006411
284.5,26.43179882
285,26.45006411
285.5,26.46831675
286,26.46831675
286.485,26.46831675
287,26.45006411
287.5,26.45006411
288,26.45006411
288.516,26.45006411
289,26.41352086
289.5,26.39523021
290,26.41352086
290.5,26.45006411
291,26.46831675
291.5,26.48655675
292.016,26.48655675
292.5,26.48655675
293,26.46831675
293.516,26.45006411
294.016,26.43179882
294.5,26.41352086
295,26.41352086
295.516,26.34028189
296.016,26.32194028
296.5,26.34028189
297.016,26.34028189
297.516,26.28521865
298.016,26.19318974
298.5,26.10083766
299.016,25.85919182
299.516,25.558693
300.016,25.35008143
300.516,25.31197262
301.016,25.63414138
301.516,25.61529965
302.031,25.36911501
302.516,25.04364281
303.016,24.4985525
303.516,23.88141269
304.031,23.2491912
304.516,22.66450162
305.016,22.15250944
305.531,21.73978204
306.016,21.32025951
306.516,20.91632369
307.016,20.50584257
